step,start,end,latency,execution
659,25899001,26399906,500905,70591
660,25936209,26441451,505242,88334
661,25983001,26478880,495879,67922
662,26013496,26542093,528597,104715
663,26055002,26559587,504585,53418
664,26090928,26601104,510176,74844
665,26124258,26638541,514283,81445
666,26168269,26697659,529390,101847
667,26211002,26731125,520123,79360
668,26256898,26759356,502458,62331
669,26291001,26798229,507228,80794
670,26332926,26857426,524500,97269
671,26371002,26890893,519891,73382
672,26410920,26924438,513518,66901
673,26444278,26956469,512191,75930
674,26488181,26998040,509859,74924
675,26521537,27063602,542065,113514
676,26569492,27093082,523590,62986
677,26603002,27127340,524338,78223
678,26646970,27164514,517544,70611
679,26680410,27194000,513590,69401
680,26720328,27234733,514405,83404
681,26763001,27308215,545214,116077
682,26805599,27326922,521323,52106
683,26839002,27364457,525455,77459
684,26878928,27398001,519073,66900
685,26912287,27429939,517652,85236
686,26965589,27470618,505029,74089
687,26999002,27529522,530520,94097
688,27034198,27570420,536222,83476
689,27076780,27604437,527657,69324
690,27112090,27637982,525892,70926
691,27149474,27699441,549967,108880
692,27196898,27736985,540087,75645
693,27235016,27763138,528122,65361
694,27274227,27804636,530409,82883
695,27315615,27838968,523353,69527
696,27350812,27886211,535399,80597
697,27384170,27920466,536296,83008
698,27432926,27953876,520950,71497
699,27471017,28023399,552382,107401
700,27508898,28055404,546506,69331
701,27546227,28096948,550721,80768
702,27585453,28130519,545066,71117
703,27623002,28164064,541062,72767
704,27662227,28201608,539381,82898
705,27707584,28260582,552998,98197
706,27746809,28289989,543180,66761
707,27784167,28322739,538572,67975
708,27819395,28360230,540835,81095
709,27863001,28419327,556326,98319
710,27902226,28460836,558610,78864
711,27939585,28491346,551761,69733
712,27978810,28519260,540450,65269
713,28016168,28560769,544601,90237
714,28064898,28598297,533399,75628
715,28103002,28656012,553010,92964
716,28138255,28697496,559241,78811
717,28175585,28727069,551484,68767
718,28214782,28756582,541800,66868
719,28252140,28794067,541927,82239
720,28296898,28852554,555656,96588
721,28335002,28894029,559027,80697
722,28374226,28923513,549287,66839
723,28411584,28972201,560617,87855
724,28450754,29009693,558939,81738
725,28495002,29051238,556236,80796
726,28534255,29074084,539829,60200
727,28571613,29132718,561105,95917
728,28608898,29170193,561295,75575
729,28647002,29211752,564750,80780
730,28686226,29232743,546517,66346
731,28731585,29274264,542679,78830
732,28768898,29310483,541585,74319
733,28807002,29372161,565159,99598
734,28844926,29409624,564698,75535
735,28883002,29447140,564138,83408
736,28928898,29488652,559754,75613
737,28963002,29510224,547222,59465
738,29000898,29572524,571626,100400
739,29039002,29605904,566902,79273
740,29084898,29647449,562551,79645
741,29123002,29684879,561877,75322
742,29160898,29718368,557470,71590
743,29199002,29764604,565602,92129
744,29244898,29806061,561163,79557
745,29283002,29843555,560553,75388
746,29320898,29885020,564122,79566
747,29359002,29914505,555503,60708
748,29390227,29946393,556166,69216
749,29427558,29977928,550370,70729
750,29466755,30030847,564092,97162
751,29511002,30084392,573390,92739
752,29550198,30125802,575604,78766
753,29587556,30163378,575822,75619
754,29625603,30204807,579204,78824
755,29663002,30242342,579340,76292
756,29701762,30291262,589500,94275
757,29747120,30328833,581713,75641
758,29785193,30364151,578958,65880
759,29815758,30397532,581774,78866
760,29861246,30451163,589917,84179
761,29891797,30484724,592927,90663
762,29948901,30522649,573748,68022
763,29979001,30556036,577035,67430
764,30013047,30593581,580534,79496
765,30055009,30653968,598959,102453
766,30097086,30695541,598455,75486
767,30131002,30735912,604910,82495
768,30173129,30769468,596339,67426
769,30207002,30794966,587964,67540
770,30249048,30835676,586628,74661
771,30283002,30873153,590151,91371
772,30336898,30910671,573773,67618
773,30367002,30971253,604251,105352
774,30411774,31004810,593036,64985
775,30443206,31046251,603045,94034
776,30495801,31075824,580023,60770
777,30527002,31113395,586393,82342
778,30571775,31154865,583090,72858
779,30603166,31212411,609245,99275
780,30644898,31244384,599486,67496
781,30680423,31288770,608347,88857
782,30724897,31322287,597390,66273
783,30757656,31367773,610117,96725
784,30808898,31394019,585121,61090
785,30843745,31455564,611819,106695
786,30888898,31485067,596169,54858
787,30914255,31526602,612347,84731
788,30957454,31560202,602748,71145
789,30995002,31597666,602664,76685
790,31034226,31655239,621013,102900
791,31079556,31692782,613226,76738
792,31118754,31722327,603573,66927
793,31156139,31763900,607761,81529
794,31196097,31797417,601320,66814
